"Id
===
Id
===
int-c","名称
===
Name
===
string-c","描述
===
Desc
===
string-c","图标ShowID
===
ShowID
===
int-c","分类
===
LogicClass
===
int-c","效果ID0
===
Impacts0
===
int-c","效果ID1
===
Impacts1
===
int-c","效果ID2
===
Impacts2
===
int-c","效果ID3
===
Impacts3
===
int-c","效果ID4
===
Impacts4
===
int-c","效果ID5
===
Impacts5
===
int-c","自身状态
===
StateSelf
===
int-c","目标状态
===
StateTarget
===
int-c","效果ID0
===
StateImpacts0
===
int-c","效果ID1
===
StateImpacts1
===
int-c","效果ID2
===
StateImpacts2
===
int-c","效果ID3
===
StateImpacts3
===
int-c","效果ID4
===
StateImpacts4
===
int-c","效果ID5
===
StateImpacts5
===
int-c"
31304000,如龙飞虎,,-1,-1,31304000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31304001,如龙飞虎,,-1,-1,31304001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31304002,如龙飞虎,,-1,-1,31304002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31304003,如龙飞虎,,-1,-1,31304003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31304004,如龙飞虎,,-1,-1,31304004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31304005,如龙飞虎,,-1,-1,31304005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31400000,防御护体,,-1,-1,31400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31401000,防御护体,,-1,-1,31401000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31402000,防御护体,,-1,-1,31402000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31403000,防御护体,,-1,-1,31403000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31404000,防御护体,,-1,-1,31404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-姜子牙,,,,,,,,,,,,,,,,,,
32000000,普通攻击,,-1,-1,32000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32001000,普通攻击,,-1,-1,32001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32002000,普通攻击,,-1,-1,32002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32003000,普通攻击,,-1,-1,32003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32004000,普通攻击,,-1,-1,32004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32200000,呼风唤雨,,-1,-1,32200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32200001,呼风唤雨,,-1,-1,32200001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32201000,呼风唤雨,,-1,-1,32201000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32201001,呼风唤雨,,-1,-1,32201001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32202000,呼风唤雨,,-1,-1,32202000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32202001,呼风唤雨,,-1,-1,32202001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32203000,呼风唤雨,,-1,-1,32203000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32203001,呼风唤雨,,-1,-1,32203001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32204000,呼风唤雨,,-1,-1,32204000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32204001,呼风唤雨,,-1,-1,32204001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32300000,元素唤醒,,-1,-1,32300000,32300001,32300002,32300003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32301000,元素唤醒,,-1,-1,32301000,32301001,32301002,32301003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32302000,元素唤醒,,-1,-1,32302000,32302001,32302002,32302003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32303000,元素唤醒,,-1,-1,32303000,32303001,32303002,32303003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32304000,元素唤醒,,-1,-1,32304000,32304001,32304002,32304003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32400000,雷电交加,,-1,-1,32400000,10006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32401000,雷电交加,,-1,-1,32401000,10006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32402000,雷电交加,,-1,-1,32402000,10006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32403000,雷电交加,,-1,-1,32403000,10006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32404000,雷电交加,,-1,-1,32404000,10006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-杨戬,,,,,,,,,,,,,,,,,,
33000000,普通攻击,,-1,-1,33000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33000001,普通攻击,,-1,-1,33000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33000002,普通攻击,,-1,-1,33000002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33001000,普通攻击,,-1,-1,33001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33001001,普通攻击,,-1,-1,33001001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33001002,普通攻击,,-1,-1,33001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33002000,普通攻击,,-1,-1,33002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33002001,普通攻击,,-1,-1,33002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33002002,普通攻击,,-1,-1,33002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33003000,普通攻击,,-1,-1,33003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33003001,普通攻击,,-1,-1,33003001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33003002,普通攻击,,-1,-1,33003002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33004000,普通攻击,,-1,-1,33004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33004001,普通攻击,,-1,-1,33004001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33004002,普通攻击,,-1,-1,33004002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200000,怒目金光,,-1,-1,33200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200001,怒目金光,,-1,-1,33200001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200002,怒目金光,,-1,-1,33200002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200003,怒目金光,,-1,-1,33200003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200004,怒目金光,,-1,-1,33200004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200005,怒目金光,,-1,-1,33200005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33200006,怒目金光,,-1,-1,33200006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201000,怒目金光,,-1,-1,33201000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201001,怒目金光,,-1,-1,33201001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201002,怒目金光,,-1,-1,33201002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201003,怒目金光,,-1,-1,33201003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201004,怒目金光,,-1,-1,33201004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201005,怒目金光,,-1,-1,33201005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33201006,怒目金光,,-1,-1,33201006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202000,怒目金光,,-1,-1,33202000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202001,怒目金光,,-1,-1,33202001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202002,怒目金光,,-1,-1,33202002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202003,怒目金光,,-1,-1,33202003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202004,怒目金光,,-1,-1,33202004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202005,怒目金光,,-1,-1,33202005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33202006,怒目金光,,-1,-1,33202006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203000,怒目金光,,-1,-1,33203000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203001,怒目金光,,-1,-1,33203001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203002,怒目金光,,-1,-1,33203002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203003,怒目金光,,-1,-1,33203003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203004,怒目金光,,-1,-1,33203004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203005,怒目金光,,-1,-1,33203005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33203006,怒目金光,,-1,-1,33203006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204000,怒目金光,,-1,-1,33204000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204001,怒目金光,,-1,-1,33204001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204002,怒目金光,,-1,-1,33204002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204003,怒目金光,,-1,-1,33204003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204004,怒目金光,,-1,-1,33204004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204005,怒目金光,,-1,-1,33204005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33204006,怒目金光,,-1,-1,33204006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33300000,飞天怒刺,,-1,-1,33300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33300001,飞天怒刺,,-1,-1,33300001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33300002,飞天怒刺,,-1,-1,33300002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33000003,飞天怒刺,,-1,-1,33000003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33301000,飞天怒刺,,-1,-1,33301000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33301001,飞天怒刺,,-1,-1,33301001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33301002,飞天怒刺,,-1,-1,33301002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33001003,飞天怒刺,,-1,-1,33001003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33302000,飞天怒刺,,-1,-1,33302000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33302001,飞天怒刺,,-1,-1,33302001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33302002,飞天怒刺,,-1,-1,33302002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33002003,飞天怒刺,,-1,-1,33002003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33303000,飞天怒刺,,-1,-1,33303000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33303001,飞天怒刺,,-1,-1,33303001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33303002,飞天怒刺,,-1,-1,33303002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33003003,飞天怒刺,,-1,-1,33003003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33304000,飞天怒刺,,-1,-1,33304000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33304001,飞天怒刺,,-1,-1,33304001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33304002,飞天怒刺,,-1,-1,33304002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33004003,飞天怒刺,,-1,-1,33004003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33400000,反击护盾,,-1,-1,33400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33401000,反击护盾,,-1,-1,33401000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33402000,反击护盾,,-1,-1,33402000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33403000,反击护盾,,-1,-1,33403000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33404000,反击护盾,,-1,-1,33404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-雷震子,,,,,,,,,,,,,,,,,,
34000000,普通攻击,,-1,-1,34000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34001000,普通攻击,,-1,-1,34001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34002000,普通攻击,,-1,-1,34002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34003000,普通攻击,,-1,-1,34003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34004000,普通攻击,,-1,-1,34004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34200000,雷神之怒,,-1,-1,34200000,10036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34201000,雷神之怒,,-1,-1,34201000,10036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34202000,雷神之怒,,-1,-1,34202000,10036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34203000,雷神之怒,,-1,-1,34203000,10036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34204000,雷神之怒,,-1,-1,34204000,10036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34200010,雷电冲击,,-1,-1,34200010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34200011,雷电冲击,,-1,-1,34200011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34200020,雷电冲击,,-1,-1,34200020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34200021,雷电冲击,,-1,-1,34200021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34201010,雷电冲击,,-1,-1,34201010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34201011,雷电冲击,,-1,-1,34201011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34201020,雷电冲击,,-1,-1,34201020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34201021,雷电冲击,,-1,-1,34201021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34202010,雷电冲击,,-1,-1,34202010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34202011,雷电冲击,,-1,-1,34202011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34202020,雷电冲击,,-1,-1,34202020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34202021,雷电冲击,,-1,-1,34202021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34203010,雷电冲击,,-1,-1,34203010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34203011,雷电冲击,,-1,-1,34203011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34203020,雷电冲击,,-1,-1,34203020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34203021,雷电冲击,,-1,-1,34203021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34204010,雷电冲击,,-1,-1,34204010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34204011,雷电冲击,,-1,-1,34204011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34204020,雷电冲击,,-1,-1,34204020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34204021,雷电冲击,,-1,-1,34204021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34400000,雷链,,-1,-1,34400000,10009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34401000,雷链,,-1,-1,34401000,10009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34402000,雷链,,-1,-1,34402000,10009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34403000,雷链,,-1,-1,34403000,10009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34404000,雷链,,-1,-1,34404000,10009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-白起,,,,,,,,,,,,,,,,,,
35000000,白起-普通攻击,,-1,-1,35000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000001,白起-普通攻击,,-1,-1,35000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000002,白起-普通攻击,,-1,-1,35000002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001000,白起-普通攻击,,-1,-1,35001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001001,白起-普通攻击,,-1,-1,35001001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001002,白起-普通攻击,,-1,-1,35001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002000,白起-普通攻击,,-1,-1,35002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002001,白起-普通攻击,,-1,-1,35002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002002,白起-普通攻击,,-1,-1,35002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003000,白起-普通攻击,,-1,-1,35003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003001,白起-普通攻击,,-1,-1,35003001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003002,白起-普通攻击,,-1,-1,35003002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35004000,白起-普通攻击,,-1,-1,35004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35004001,白起-普通攻击,,-1,-1,35004001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35004002,白起-普通攻击,,-1,-1,35004002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35200000,白起-破甲攻击Lv1,,-1,-1,35200000,35200001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35201000,白起-破甲攻击Lv2,,-1,-1,35201000,35201001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35202000,白起-破甲攻击Lv3,,-1,-1,35202000,35202001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35203000,白起-破甲攻击Lv4,,-1,-1,35203000,35203001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35204000,白起-破甲攻击Lv5,,-1,-1,35204000,35204001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35300000,白起-突刺Lv1,,-1,-1,35300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35300001,白起-突刺Lv1,,-1,-1,35300001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35300002,白起-突刺Lv1,,-1,-1,35300002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35300003,白起-突刺Lv1,,-1,-1,35300003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35301000,白起-突刺Lv2,,-1,-1,35301000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35301001,白起-突刺Lv2,,-1,-1,35301001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35301002,白起-突刺Lv2,,-1,-1,35301002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35301003,白起-突刺Lv2,,-1,-1,35301003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35302000,白起-突刺Lv3,,-1,-1,35302000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35302001,白起-突刺Lv3,,-1,-1,35302001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35302002,白起-突刺Lv3,,-1,-1,35302002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35302003,白起-突刺Lv3,,-1,-1,35302003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35303000,白起-突刺Lv4,,-1,-1,35303000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35303001,白起-突刺Lv4,,-1,-1,35303001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35303002,白起-突刺Lv4,,-1,-1,35303002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35303003,白起-突刺Lv4,,-1,-1,35303003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35304000,白起-突刺Lv5,,-1,-1,35304000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35304001,白起-突刺Lv5,,-1,-1,35304001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35304002,白起-突刺Lv5,,-1,-1,35304002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35304003,白起-突刺Lv5,,-1,-1,35304003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武将技能-哪咤,,,,,,,,,,,,,,,,,,
36000000,普通攻击,,-1,-1,36000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36000001,普通攻击,,-1,-1,36000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36000002,普通攻击,,-1,-1,36000002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36001000,普通攻击,,-1,-1,36001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36001001,普通攻击,,-1,-1,36001001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36001002,普通攻击,,-1,-1,36001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36002000,普通攻击,,-1,-1,36002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36002001,普通攻击,,-1,-1,36002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36002002,普通攻击,,-1,-1,36002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36003000,普通攻击,,-1,-1,36003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36003001,普通攻击,,-1,-1,36003001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36003002,普通攻击,,-1,-1,36003002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36004000,普通攻击,,-1,-1,36004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36004001,普通攻击,,-1,-1,36004001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36004002,普通攻击,,-1,-1,36004002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200000,风火轮,,-1,-1,36200000,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200001,风火轮,,-1,-1,36200001,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200002,风火轮,,-1,-1,36200002,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200003,风火轮,,-1,-1,36200003,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200004,风火轮,,-1,-1,36200004,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200005,风火轮,,-1,-1,36200005,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200006,风火轮,,-1,-1,36200006,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200007,风火轮,,-1,-1,36200007,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36200008,风火轮,,-1,-1,36200008,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201000,风火轮,,-1,-1,36201000,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201001,风火轮,,-1,-1,36201001,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201002,风火轮,,-1,-1,36201002,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201003,风火轮,,-1,-1,36201003,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201004,风火轮,,-1,-1,36201004,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201005,风火轮,,-1,-1,36201005,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201006,风火轮,,-1,-1,36201006,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201007,风火轮,,-1,-1,36201007,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36201008,风火轮,,-1,-1,36201008,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36202000,风火轮,,-1,-1,36202000,10096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
