"Id
===
Id
===
int-c","Ãû³Æ
===
Name
===
string-c","ÃèÊö
===
Desc
===
string-c","Í¼±ê
===
Icon
===
string-c","²»ÏÔÊ¾BUFF:-1;Buff:0;Debuff:1
===
BuffShowType
===
int-c","ÌØÐ§
===
Effect
===
int-c","ÓÑºÃ¶ÈÀàÐÍ
===
FriendType
===
int-c","»¥³âÀàÐÍ
===
Conflict
===
int-c","ÓÅÏÈ¼¶
===
Priority
===
int-c","·ÖÀà
===
LogicClass
===
int-c","³ÖÐøÊ±¼ä£¨Ãë£©
===
LastTime
===
float-c","Ð§¹û½Å±¾
===
ImpactScript
===
string-c","Ð§¹û²ÎÊý0
===
ParamValues0
===
string-c","Ð§¹û²ÎÊý1
===
ParamValues1
===
string-c","Ð§¹û²ÎÊý2
===
ParamValues2
===
string-c","Ð§¹û²ÎÊý3
===
ParamValues3
===
string-c","Ð§¹û²ÎÊý4
===
ParamValues4
===
string-c","Ð§¹û²ÎÊý5
===
ParamValues5
===
string-c","Ð§¹û²ÎÊý6
===
ParamValues6
===
string-c","Ð§¹û²ÎÊý7
===
ParamValues7
===
string-c","Ð§¹û²ÎÊý8
===
ParamValues8
===
string-c","Ð§¹û²ÎÊý9
===
ParamValues9
===
string-c"
13109002,½£-ÒôËÙÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,351.78
13109003,½£-ÒôËÙÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,351.78
13109004,½£-ÒôËÙÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,351.78
13109010,½£-ÒôËÙÕ¶-Lv10-2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,476.36
13200000,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13200001,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13200002,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13200003,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13200004,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13200005,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13200006,½£-¿ÕÐýÕ¶-Lv1-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,28.68
13201000,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13201001,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13201002,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13201003,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13201004,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13201005,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13201006,½£-¿ÕÐýÕ¶-Lv2-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,44.87
13202000,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13202001,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13202002,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13202003,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13202004,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13202005,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13202006,½£-¿ÕÐýÕ¶-Lv3-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,56.07
13203000,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13203001,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13203002,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13203003,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13203004,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13203005,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13203006,½£-¿ÕÐýÕ¶-Lv4-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,78.87
13204000,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13204001,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13204002,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13204003,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13204004,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13204005,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13204006,½£-¿ÕÐýÕ¶-Lv5-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,90.02
13205000,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13205001,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13205002,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13205003,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13205004,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13205005,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13205006,½£-¿ÕÐýÕ¶-Lv6-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,122.19
13206000,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13206001,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13206002,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13206003,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13206004,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13206005,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13206006,½£-¿ÕÐýÕ¶-Lv7-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,133.27
13207000,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13207001,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13207002,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13207003,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13207004,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13207005,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13207006,½£-¿ÕÐýÕ¶-Lv8-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,176.53
13208000,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13208001,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13208002,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13208003,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13208004,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13208005,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13208006,½£-¿ÕÐýÕ¶-Lv9-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,187.6
13209000,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
13209001,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
13209002,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
13209003,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
13209004,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
13209005,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
13209006,½£-¿ÕÐýÕ¶-Lv10-1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,0,0,0,0,0,244.98
#Îä½«¼¼ÄÜ-Éê¹«±ª,,,,,,,,,,,,,,,,,,,,,
30000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,1,0,0,-1,-1,-1,-1,-1,-1
30200000,ÂäÀ×¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,1,0.2,0,-1,-1,-1,-1,-1,-1
30200001,ÂäÀ×¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,1,0.2,0,-1,-1,-1,-1,-1,-1
30200002,ÂäÀ×¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,1,0.2,0,-1,-1,-1,-1,-1,-1
30200003,ÂäÀ×¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,1,0.2,0,-1,-1,-1,-1,-1,-1
30200004,ÂäÀ×¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,1,0.2,0,-1,-1,-1,-1,-1,-1
30300000,·çÔÆ»¤Ìå,,,-1,-1,0,-1,-1,-1,15,SkillImpactScript_ModifyValue,13,1,0.2,-1,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-æûÍõ,,,,,,,,,,,,,,,,,,,,,
31000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.17,0,-1,-1,-1,-1,-1,-1
31000001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.17,0,-1,-1,-1,-1,-1,-1
31000002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.17,0,-1,-1,-1,-1,-1,-1
31001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.06,0,-1,-1,-1,-1,-1,-1
31001001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.06,0,-1,-1,-1,-1,-1,-1
31001002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.06,0,-1,-1,-1,-1,-1,-1
31002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.04,0,-1,-1,-1,-1,-1,-1
31002001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.04,0,-1,-1,-1,-1,-1,-1
31002002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.04,0,-1,-1,-1,-1,-1,-1
31003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.25,0,-1,-1,-1,-1,-1,-1
31003001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.25,0,-1,-1,-1,-1,-1,-1
31003002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.25,0,-1,-1,-1,-1,-1,-1
31004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.56,0,-1,-1,-1,-1,-1,-1
31004001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.56,0,-1,-1,-1,-1,-1,-1
31004002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.56,0,-1,-1,-1,-1,-1,-1
31200000,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.52,0,-1,-1,-1,-1,-1,-1
31200001,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.52,0,-1,-1,-1,-1,-1,-1
31200002,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.52,0,-1,-1,-1,-1,-1,-1
31200003,µ¶»ðÈçÁú-×Óµ¯È¼ÉÕÉËº¦,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.52,0,-1,-1,-1,-1,-1,-1
31201000,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.96,0,-1,-1,-1,-1,-1,-1
31201001,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.96,0,-1,-1,-1,-1,-1,-1
31201002,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.96,0,-1,-1,-1,-1,-1,-1
31201003,µ¶»ðÈçÁú-×Óµ¯È¼ÉÕÉËº¦,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,2.96,0,-1,-1,-1,-1,-1,-1
31202000,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,3.4,0,-1,-1,-1,-1,-1,-1
31202001,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,3.4,0,-1,-1,-1,-1,-1,-1
31202002,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,3.4,0,-1,-1,-1,-1,-1,-1
31202003,µ¶»ðÈçÁú-×Óµ¯È¼ÉÕÉËº¦,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,3.4,0,-1,-1,-1,-1,-1,-1
31203000,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,4.28,0,-1,-1,-1,-1,-1,-1
31203001,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,4.28,0,-1,-1,-1,-1,-1,-1
31203002,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,4.28,0,-1,-1,-1,-1,-1,-1
31203003,µ¶»ðÈçÁú-×Óµ¯È¼ÉÕÉËº¦,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,4.28,0,-1,-1,-1,-1,-1,-1
31204000,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,5.6,0,-1,-1,-1,-1,-1,-1
31204001,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,5.6,0,-1,-1,-1,-1,-1,-1
31204002,µ¶»ðÈçÁú,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,5.6,0,-1,-1,-1,-1,-1,-1
31204003,µ¶»ðÈçÁú-×Óµ¯È¼ÉÕÉËº¦,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,0.8,5.6,0,-1,-1,-1,-1,-1,-1
31300000,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.4,0,-1,-1,-1,-1,-1,-1
31300001,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.4,0,-1,-1,-1,-1,-1,-1
31300002,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.4,0,-1,-1,-1,-1,-1,-1
31300003,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.4,0,-1,-1,-1,-1,-1,-1
31300004,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.4,0,-1,-1,-1,-1,-1,-1
31300005,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.4,0,-1,-1,-1,-1,-1,-1
31301000,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.32,0,-1,-1,-1,-1,-1,-1
31301001,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.32,0,-1,-1,-1,-1,-1,-1
31301002,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.32,0,-1,-1,-1,-1,-1,-1
31301003,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.32,0,-1,-1,-1,-1,-1,-1
31301004,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.32,0,-1,-1,-1,-1,-1,-1
31301005,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.32,0,-1,-1,-1,-1,-1,-1
31302000,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.25,0,-1,-1,-1,-1,-1,-1
31302001,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.25,0,-1,-1,-1,-1,-1,-1
31302002,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.25,0,-1,-1,-1,-1,-1,-1
31302003,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.25,0,-1,-1,-1,-1,-1,-1
31302004,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.25,0,-1,-1,-1,-1,-1,-1
31302005,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.25,0,-1,-1,-1,-1,-1,-1
31303000,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.1,0,-1,-1,-1,-1,-1,-1
31303001,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.1,0,-1,-1,-1,-1,-1,-1
31303002,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.1,0,-1,-1,-1,-1,-1,-1
31303003,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.1,0,-1,-1,-1,-1,-1,-1
31303004,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.1,0,-1,-1,-1,-1,-1,-1
31303005,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,-0.1,0,-1,-1,-1,-1,-1,-1
31304000,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,0.13,0,-1,-1,-1,-1,-1,-1
31304001,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,0.13,0,-1,-1,-1,-1,-1,-1
31304002,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,0.13,0,-1,-1,-1,-1,-1,-1
31304003,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,0.13,0,-1,-1,-1,-1,-1,-1
31304004,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,0.13,0,-1,-1,-1,-1,-1,-1
31304005,ÈçÁú·É»¢,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.8,0.13,0,-1,-1,-1,-1,-1,-1
31400000,·ÀÓù»¤Ìå,,,0,80015,0,31400000,1,31400000,30,SkillImpactScript_ModifyValue,1,0.2,0,0,-1,-1,-1,-1,-1,-1
31401000,·ÀÓù»¤Ìå,,,0,80015,0,31400000,2,31400000,30,SkillImpactScript_ModifyValue,1,0.2,0,0,-1,-1,-1,-1,-1,-1
31402000,·ÀÓù»¤Ìå,,,0,80015,0,31400000,3,31400000,30,SkillImpactScript_ModifyValue,1,0.2,0,0,-1,-1,-1,-1,-1,-1
31403000,·ÀÓù»¤Ìå,,,0,80015,0,31400000,4,31400000,30,SkillImpactScript_ModifyValue,1,0.2,0,0,-1,-1,-1,-1,-1,-1
31404000,·ÀÓù»¤Ìå,,,0,80015,0,31400000,5,31400000,30,SkillImpactScript_ModifyValue,1,0.2,0,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-½ª×ÓÑÀ,,,,,,,,,,,,,,,,,,,,,
32000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,0.12,0,-1,-1,-1,-1,-1,-1
32001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,0.26,0,-1,-1,-1,-1,-1,-1
32002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,0.4,0,-1,-1,-1,-1,-1,-1
32003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,0.68,0,-1,-1,-1,-1,-1,-1
